duration_years,log_project_cost,funding_gap_ratio,region_encoded,environment_risk,risk_label,contract_graph_score,schedule_contract_risk,financial_contract_risk,quality_contract_risk,termination_contract_risk
6.610958904109589,18.8906843794481,0.0,0,1,0,0.16363636363636366,1.983287671232877,3.7781368758896203,0.1,0.0
5.67945205479452,17.303802677030372,0.9999999694469914,1,1,0,0.16363636363636366,1.7038356164383563,3.4607605354060746,0.1,0.1999999938893983
5.457534246575342,18.1462439114085,0.07894736738227148,0,1,0,0.16363636363636366,1.637260273972603,3.6292487822817003,0.1,0.015789473476454298
6.47945205479452,17.72753358339242,0.0,2,1,0,0.16363636363636366,1.9438356164383563,3.5455067166784846,0.1,0.0
7.005479452054795,19.85814339402195,0.18052256489187038,0,0,0,0.16363636363636366,2.101643835616439,3.9716286788043904,0.0,0.036104512978374075
5.504109589041096,17.793321322657015,0.1573033678407609,0,1,0,0.16363636363636366,1.651232876712329,3.5586642645314033,0.1,0.03146067356815218
6.254794520547946,19.91582951222649,0.5515695054897545,1,0,0,0.16363636363636366,1.876438356164384,3.9831659024452986,0.0,0.1103139010979509
6.024657534246575,18.850513215015006,0.024072869069142036,1,1,0,0.16363636363636366,1.807397260273973,3.7701026430030016,0.1,0.004814573813828407
4.463013698630137,18.400478046838927,0.12244897834235736,6,1,0,0.16363636363636366,1.3389041095890413,3.6800956093677857,0.1,0.024489795668471474
5.564383561643836,19.258058134511984,0.5701424032803428,1,1,0,0.16363636363636366,1.669315068493151,3.851611626902397,0.1,0.11402848065606858
5.23013698630137,16.811242881518265,0.0,1,1,0,0.16363636363636366,1.5690410958904113,3.362248576303653,0.1,0.0
6.068493150684931,18.826145858727198,0.0,0,1,0,0.16363636363636366,1.8205479452054796,3.76522917174544,0.1,0.0
5.161643835616438,18.667540829696392,0.06249999951171875,0,1,0,0.16363636363636366,1.5484931506849315,3.733508165939279,0.1,0.012499999902343751
1.082191780821918,17.468762860341794,0.00025906735080136396,1,6,0,0.16363636363636366,0.3246575342465754,3.493752572068359,0.6000000000000001,5.1813470160272795e-05
0.589041095890411,17.72753358339242,0.0,0,6,0,0.16363636363636366,0.1767123287671233,3.5455067166784846,0.6000000000000001,0.0
6.5917808219178085,19.6146032154551,0.27272727190082646,1,0,0,0.16363636363636366,1.977534246575343,3.9229206430910204,0.0,0.054545454380165295
4.5917808219178085,18.726914669160816,0.13126702399126094,1,1,0,0.16363636363636366,1.3775342465753428,3.7453829338321634,0.1,0.02625340479825219
6.101369863013699,19.870653884081204,0.29627023153584275,0,0,0,0.16363636363636366,1.83041095890411,3.974130776816241,0.0,0.05925404630716855
6.605479452054794,18.459901466721032,0.22115384402736687,0,1,0,0.16363636363636366,1.9816438356164385,3.6919802933442067,0.1,0.04423076880547338
4.126027397260274,17.147715103853763,0.0,0,1,0,0.16363636363636366,1.2378082191780824,3.429543020770753,0.1,0.0
5.66027397260274,19.42717774736764,0.136695905933129,1,0,0,0.16363636363636366,1.6980821917808222,3.885435549473528,0.0,0.027339181186625802
5.158904109589041,16.705882371415992,0.0,0,1,0,0.16363636363636366,1.5476712328767124,3.3411764742831984,0.1,0.0
8.665753424657535,19.11382792951231,0.0,0,1,1,0.16363636363636366,2.599726027397261,3.8227655859024625,0.1,0.0
4.67945205479452,20.803296237774987,0.9784643494272566,2,1,0,0.16363636363636366,1.4038356164383563,4.160659247554998,0.1,0.19569286988545131
4.67945205479452,20.803296237774987,0.6578111724533737,2,1,0,0.16363636363636366,1.4038356164383563,4.160659247554998,0.1,0.13156223449067475
4.964383561643835,17.95067713070663,0.03999999936000001,1,1,0,0.16363636363636366,1.4893150684931509,3.5901354261413263,0.1,0.007999999872000002
6.723287671232876,20.500122286882203,0.5312499993359375,6,0,0,0.16363636363636366,2.016986301369863,4.100024457376441,0.0,0.10624999986718751
6.4082191780821915,17.073607134447293,0.0,3,1,0,0.16363636363636366,1.9224657534246576,3.414721426889459,0.1,0.0
5.271232876712329,18.826145858727198,0.0,0,1,0,0.16363636363636366,1.581369863013699,3.76522917174544,0.1,0.0
6.526027397260274,19.11382792951231,0.0,0,1,0,0.16363636363636366,1.9578082191780823,3.8227655859024625,0.1,0.0
5.361643835616438,18.488899992270067,0.3928638110137884,0,1,0,0.16363636363636366,1.6084931506849316,3.6977799984540134,0.1,0.07857276220275769
3.0054794520547947,18.18039104651936,0.04628687631883423,0,1,0,0.16363636363636366,0.9016438356164386,3.6360782093038724,0.1,0.009257375263766845
4.2,19.11382792951231,0.0,0,1,0,0.16363636363636366,1.2600000000000002,3.8227655859024625,0.1,0.0
5.712328767123288,18.510612860592904,0.6280047470249086,1,0,0,0.16363636363636366,1.7136986301369865,3.702122572118581,0.0,0.12560094940498173
6.1287671232876715,17.822843761378564,0.09090908925619838,6,1,0,0.16363636363636366,1.8386301369863016,3.5645687522757132,0.1,0.018181817851239675
3.813698630136986,19.82186372002906,0.7536945794243975,1,4,0,0.16363636363636366,1.144109589041096,3.9643727440058125,0.4,0.15073891588487953
6.8191780821917805,19.926534342348173,0.0572315881605333,0,0,0,0.16363636363636366,2.0457534246575344,3.985306868469635,0.0,0.011446317632106661
5.315068493150685,15.898695210455937,0.9999998754670143,0,1,0,0.16363636363636366,1.5945205479452056,3.1797390420911875,0.1,0.19999997509340287
5.32054794520548,18.388157562577383,0.0,3,1,0,0.16363636363636366,1.5961643835616441,3.677631512515477,0.1,0.0
6.86027397260274,19.507220454760024,0.4939271238396521,1,1,0,0.16363636363636366,2.058082191780822,3.9014440909520047,0.1,0.09878542476793042
5.397260273972603,19.11382792951231,0.226999998865,4,1,0,0.16363636363636366,1.6191780821917812,3.8227655859024625,0.1,0.045399999773
1.0,18.064005814299346,0.0,2,6,0,0.16363636363636366,0.30000000000000004,3.6128011628598693,0.6000000000000001,0.0
2.6136986301369864,19.11382792951231,0.0,2,6,0,0.16363636363636366,0.7841095890410961,3.8227655859024625,0.6000000000000001,0.0
6.534246575342466,17.622173069956816,0.0,3,1,0,0.16363636363636366,1.96027397260274,3.5244346139913634,0.1,0.0
5.465753424657534,17.034386422832473,0.19999999200000032,0,1,0,0.16363636363636366,1.6397260273972605,3.4068772845664945,0.1,0.03999999840000007
4.972602739726027,19.253807238912632,0.0002173440546953095,3,1,0,0.16363636363636366,1.4917808219178084,3.8507614477825265,0.1,4.34688109390619e-05
6.03013698630137,19.629641092774413,0.29850746179550014,6,1,0,0.16363636363636366,1.8090410958904113,3.925928218554883,0.1,0.05970149235910003
7.616438356164384,18.884351871414594,0.1649160314175984,2,4,0,0.16363636363636366,2.2849315068493157,3.776870374282919,0.4,0.03298320628351968
1.0493150684931507,18.420680753952364,0.0,0,6,0,0.16363636363636366,0.31479452054794527,3.684136150790473,0.6000000000000001,0.0
5.717808219178083,17.67413280776235,0.47257382969253525,1,0,0,0.16363636363636366,1.715342465753425,3.5348265615524705,0.0,0.09451476593850705
1.082191780821918,16.811242881518265,0.0,0,6,0,0.16363636363636366,0.3246575342465754,3.362248576303653,0.6000000000000001,0.0
5.046575342465753,15.665539092548997,0.06446539866896248,1,1,0,0.16363636363636366,1.5139726027397262,3.1331078185097994,0.1,0.012893079733792496
5.69041095890411,17.216707972959764,0.0,0,1,0,0.16363636363636366,1.7071232876712332,3.4433415945919528,0.1,0.0
5.7095890410958905,18.078190449090098,0.0,2,1,0,0.16363636363636366,1.7128767123287674,3.61563808981802,0.1,0.0
